pid,uri,title,longitude,latitude,without_zotero
30255,https://pleiades.stoa.org/places/30255,Parikane,,,"30255:>>RE Parikanioi 1|30255:>>Foucher 1947, 196-97"
30257,https://pleiades.stoa.org/places/30257,Portospana,,,30257:name:portospana:http://data.perseus.org/citations/urn:cts:latinLit:stoa0023.stoa001.perseus-lat1:23.6>>Amm. Marc. 23.6
30259,https://pleiades.stoa.org/places/30259,Pushang,,,"30259:>>Gyselen 1989, 85"
30263,https://pleiades.stoa.org/places/30263,Rogana,,,30263:>>RE Ῥόγανα
30268,https://pleiades.stoa.org/places/30268,Salaros,,,30268:>>RE Salaros
30272,https://pleiades.stoa.org/places/30272,Sigara/Sigana,,,30272:>>RE Σιγάρα
30279,https://pleiades.stoa.org/places/30279,Zetis,57.5,27.5,30279:>>RE Zetis
30280,https://pleiades.stoa.org/places/30280,Zorambos,,,30280:>>Ptol. 6.8.9|30280:>>RE Zorambos
39264,https://pleiades.stoa.org/places/39264,Sumhuram,54.43415347890724,17.03892419266948,39264:loc:osm-location-of-khor-rori:http://www.openstreetmap.org/browse/way/335581726>Way 335581726>osm:way=335581726
39265,https://pleiades.stoa.org/places/39265,Achoma,43.841134,13.817324,"39265:>>RE Suppl. 11 Uranios, cols. 1278"
39268,https://pleiades.stoa.org/places/39268,Adana,43.987875,13.958528,"39268:>>RE Suppl. 11 Uranios, cols. 1278"
39269,https://pleiades.stoa.org/places/39269,Adane/Athenae/Eudaimon Arabia,45.038928,12.771651,"39269:name:nesoi-eudaimones:>>TAVO Index (Vol. 2, p. 1173)|39269:name:2bfadan:>>TAVO Index (Vol. 1, p. 23)|39269:name:adan:>>TAVO Index (Vol. 1, p. 23)|39269:name:madinat-as-sa2bfb:>>TAVO Index (Vol. 2, p. 1014)|39269:name:arabia-eudaimon:>>TAVO Index (Vol. 1, p. 114)|39269:name:arabia-eudaiman:>>TAVO Index (Vol. 1, p. 114)|39269:name:eudaimon-polis:>>TAVO Index (Vol. 1, p. 486)|39269:name:eudaimon-arabia-1:>>TAVO Index (Vol. 1, p. 486)"
39270,https://pleiades.stoa.org/places/39270,Adedou Kome,42.948026,14.798024,"39270:name:al-hudaida:>>TAVO Index (Vol. 2, p. 765)|39270:name:hodeida:>>TAVO Index (Vol. 2, p. 753)"
39271,https://pleiades.stoa.org/places/39271,Adouli,39.6591296,15.2616612,39271:loc:osm-location:http://www.openstreetmap.org/browse/node/2552599194>Node 2552599194>osm:node=2552599194
39272,https://pleiades.stoa.org/places/39272,Adoulitikos Kolpos,39.7108842,15.3619056,39272:loc:location-of-adoulitikos-kolpos:http://www.openstreetmap.org/browse/node/321220952>Node 321220952>osm:node=321220952
39275,https://pleiades.stoa.org/places/39275,Agathokleous (island),52.22244769350898,12.194796079797488,39275:loc:osm-location-of-o1oo-ossuuuo-u:https://www.openstreetmap.org/browse/relation/4156906>Relation 4156906>osm:relation=4156906
39277,https://pleiades.stoa.org/places/39277,Ailou Kome,43.376606,13.871006,39277:>>RE Αἴλου Κώμη
39278,https://pleiades.stoa.org/places/39278,Aithiopika (mountain),40.12201671135662,11.498770571833788,39278:loc:geohack-location-of-etheopian-highlands:http://toolserver.org/~geohack/geohack.php?pagename=Ethiopian_Highlands&params=12_32_00_N_41_23_8_E_type:mountain_region:ET>>GeoHack - Ethiopian Highlands
39279,https://pleiades.stoa.org/places/39279,Akila/Okelis,43.479115718658996,12.713776033658277,39279:loc:osm-location-of-khawr-ghurayrah:https://www.openstreetmap.org/browse/relation/12722107>Relation 12722107>osm:relation=12722107|39279:loc:osm-location-of-modern-ghurayrah:https://www.openstreetmap.org/browse/node/1216821524>Node 1216821524>osm:node=1216821524
39281,https://pleiades.stoa.org/places/39281,Alalaiou (islands),40.00315050622464,15.728925745506515,39281:loc:location-of-dahlak-kebir:http://www.openstreetmap.org/browse/node/321360855>Node 321360855>osm:node=321360855|39281:loc:location-of-dahlak-kebir:http://www.geonames.org/339564/dahlak-kebr.html>>GeoNames 339564|39281:loc:location-of-nakura:http://www.openstreetmap.org/browse/way/14046519>Way 14046519>osm:way=14046519|39281:name:alalaiou:>>TM GEO ID 8384
39282,https://pleiades.stoa.org/places/39282,Amaitaei,44.096212547858165,14.678498015872199,"39282:>>RE Suppl. 11 Zamareni, cols. 1330"
39285,https://pleiades.stoa.org/places/39285,Amnestum,44.793055,16.699491,"39285:>>al-Sheiba 1987, 55"
39290,https://pleiades.stoa.org/places/39290,Arabicus Sinus/Erythr(ae)um/Rubrum Mare,39.5,19.0,39290:loc:location-of-arabicus-sinus-erythr-ae-um-rubrum:http://www.openstreetmap.org/browse/node/305639344>Node 305639344>osm:node=305639344|39290:name:rubrum-mare:http://latin.packhum.org/loc/978/1/0#340>>Plin. HN 5.65.1
39293,https://pleiades.stoa.org/places/39293,Aromata Emporion,50.948956,11.825923,39293:>>Ptol. 4.7.3
39296,https://pleiades.stoa.org/places/39296,Asichon (promontory),55.31,17.4,39296:loc:location-of-ras-hasik:http://www.openstreetmap.org/browse/node/1719162042>Node 1719162042>osm:node=1719162042
39298,https://pleiades.stoa.org/places/39298,Astapous (river),35.51457545531424,11.862329927331956,39298:loc:osm-location-blue-nile:https://www.openstreetmap.org/browse/relation/1657491>Relation 1657491>osm:relation=1657491
39300,https://pleiades.stoa.org/places/39300,Athroula/Laththa,44.8045596,16.0186886,39300:loc:628631627642634:https://www.openstreetmap.org/browse/node/1227018309>Node 1227018309>osm:node=1227018309
39303,https://pleiades.stoa.org/places/39303,A(u)xoume,38.721292020401236,14.133850459089953,39303:loc:osm-location-of-world-heritage-aksum:https://www.openstreetmap.org/browse/relation/1123542>Relation 1123542>osm:relation=1123542
39304,https://pleiades.stoa.org/places/39304,Aualites,43.098299,12.242145,"39304:>>PME 7|39304:>>Trimegistos GEO ID: 8273|39304:http://www.encquran.brill.nl/entries/brill-s-new-pauly/barbaria-e212480>>New Pauly, Barbaria|39304:http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0064:entry=aethiopia-geo&highlight=barbaria>>Smith 1854 (Perseus), AETHIÓPIA|39304:loc:google-earth:https://tools.wmflabs.org/geohack/geohack.php?pagename=Assab&params=13_01_N_42_44_E_region:ER_type:city>>GeoHack - Assab|39304:name:name.2013-08-12.2661414778:>>Trimegistos GEO ID: 8273"
39305,https://pleiades.stoa.org/places/39305,Aualites Sinus,47.10731220898384,12.35860587159105,"39305:>>Ptol. 4.7.3, 11|39305:loc:osm-location-of-gulf-of-aden:https://www.openstreetmap.org/browse/relation/9153551>Relation 9153551>osm:relation=9153551"
39308,https://pleiades.stoa.org/places/39308,Azanium Mare/Barbarikon Pelagos,64.9999999,20.0000001,39308:>>Ptol. 4.7.1|39308:loc:location-of-azanium-mare-barbarikon-pelagos:http://www.openstreetmap.org/browse/node/305640040>Node 305640040>osm:node=305640040|39308:name:azanium-mare:http://latin.packhum.org/loc/978/1/424/3261-3268>>Plin. HN (Mayhoff: PHI) 6.172.1
39311,https://pleiades.stoa.org/places/39311,Badeo,42.980529,15.220499,"39311:>>Ryckmans 1957, 94"
39314,https://pleiades.stoa.org/places/39314,Bosara,52.5,17.5,"39314:>>von Wissmann 1977, 14"
39315,https://pleiades.stoa.org/places/39315,Bracheia/Prasodes Thalassa,72.49999995,5.000000058430487e-08,"39315:>>Periplus maris exteri 1,44 = GGM 1,44|39315:>>Ptol. 7.2.1|39315:>>Ptol. 7.3.6|39315:name:prasodes-thalassa:>>Ptol. 7.2.1"
39318,https://pleiades.stoa.org/places/39318,Camarum (island),42.5984874534886,15.376031729432645,39318:loc:osm-location-of-kamaran-island-jazirat-kamaran:https://www.openstreetmap.org/browse/relation/13009795>Relation 13009795>osm:relation=13009795|39318:name:kamaran:>>
39320,https://pleiades.stoa.org/places/39320,Canauna (region),42.291213406886556,18.389190839176003,"39320:>>RE Suppl. 11 Zaabram, cols. 1308"
39322,https://pleiades.stoa.org/places/39322,Cardava,44.705389,16.743842,"39322:>>RE Suppl. 11 Uranios, cols. 1286|39322:name:cardava:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.154.6"
39323,https://pleiades.stoa.org/places/39323,Cariati,45.15010315,19.78331795,39323:loc:osm-location-of-qaryat-al-faw:http://www.openstreetmap.org/browse/node/1236412001>Node 1236412001>osm:node=1236412001
39326,https://pleiades.stoa.org/places/39326,Casani/Gasani/Kassanitai,43.67000224585194,15.665567433848553,39326:name:kassanitai:http://books.google.com/books?id=MMZiAAAAMAAJ&pg=PA365&lpg=PA365&dq=%CE%9A%CE%B1%CF%83%CF%83%CE%B1%CE%BD%E1%BF%96%CF%84%CE%B1%CE%B9&source=bl&ots=6fWSTC0NHy&sig=04O8fcp4rxsTU5RCUO3pNIF3uEQ&hl=en&sa=X&ei=ZiIHUJykG4Og9QT6rfDuBw&ved=0CF8Q6AEwBw#v=onepage&q=%>>StByz Κασσανῖται
39330,https://pleiades.stoa.org/places/39330,Chelonitis (island),42.17834771907295,15.055391241472938,39330:loc:osm-location-jabal-zebayir:https://www.openstreetmap.org/browse/way/14046745>Way 14046745>osm:way=14046745
39335,https://pleiades.stoa.org/places/39335,Deire,43.31115,12.437736,"39335:name:deire:>>Casson 1989, 116|39335:name:deire:>>Desanges 1994, 176-81|39335:name:berenice-epidires:>>Pliny, NH 6.170"
39336,https://pleiades.stoa.org/places/39336,Dela,46.254233,14.104997,"39336:>>von Wissmann 1968, 92"
39337,https://pleiades.stoa.org/places/39337,Devade (islands),41.966667,16.7725,39337:loc:imagery-location-of-the-devade-islands:http://toolserver.org/~geohack/geohack.php?pagename=Farasan_Islands&params=16_46_21_N_41_58_0_E_>>GeoHack - Farasan Islands
39338,https://pleiades.stoa.org/places/39338,Diosko(u)rides (island),53.90932000071768,12.530099101909247,39338:loc:osm-location-modern-socotra-island:https://www.openstreetmap.org/browse/relation/1577075>Relation 1577075>osm:relation=1577075
39340,https://pleiades.stoa.org/places/39340,Elephas Pr.,50.632696,11.939418,39340:loc:osm-location-of-raas-felug:https://www.openstreetmap.org/browse/node/1401899419>Node 1401899419>osm:node=1401899419
39341,https://pleiades.stoa.org/places/39341,Elisaroi,42.5,12.5,39341:>>RE Elisares
39345,https://pleiades.stoa.org/places/39345,Exusta/Katakekaumene (islands),41.83387525688433,15.541152766338778,"39345:>>Κατακεκαυμένη, Peripl. M. Rubr. 20|39345:loc:osm-location-of-jabal-al-tair-island:https://www.openstreetmap.org/browse/way/14046869>Way 14046869>osm:way=14046869"
39349,https://pleiades.stoa.org/places/39349,Hippalon Pelagos,52.5,12.5,39349:>>Ptol. 4.7.12
39350,https://pleiades.stoa.org/places/39350,Homeritai,39.87095128884315,21.586632771390867,39350:name:homeritai:>>Peripl. p. 13|39350:conn:arabia-eudaemon:http://referenceworks.brillonline.com/entries/brill-s-new-pauly/himyar-e12222670>>
39352,https://pleiades.stoa.org/places/39352,Indicum Mare,80.0,-20.0,39352:name:indicum-mare:http://latin.packhum.org/loc/978/1/623/71-83>>Plin. HN 9.35.1
39357,https://pleiades.stoa.org/places/39357,Karna,44.814,16.128,39357:name:carnus:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.154.6
39371,https://pleiades.stoa.org/places/39371,Lysanitae,44.171064609959245,15.22996925139778,39371:name:lusor:>>GeogRav 2.6
39373,https://pleiades.stoa.org/places/39373,Maipha,47.730183,14.555811,"39373:>>Sprenger 1875.103|39373:>>Ryckmans 1957, 95-96"
39374,https://pleiades.stoa.org/places/39374,Malangitai,42.5,17.5,"39374:>>RE Suppl. 11 Zaabram, cols. 1307"
39375,https://pleiades.stoa.org/places/39375,Malao,45.013109,10.420294,39375:>>PME 8
39376,https://pleiades.stoa.org/places/39376,Malichou islands,42.14803146483786,15.082041862916128,39376:>>Ptol. 6.7.44|39376:loc:osm-location-of-jazair-az-zubayr:https://www.openstreetmap.org/browse/relation/12724617>Relation 12724617>osm:relation=12724617
39378,https://pleiades.stoa.org/places/39378,Maphoritae,42.5,12.5,39378:>>Sprenger 1875.445
39381,https://pleiades.stoa.org/places/39381,Maritha (mountain),46.10944425579193,20.94139530986622,"39381:>>Ptol. 6.7.20, 23"
39382,https://pleiades.stoa.org/places/39382,Marma,42.34894,17.326869,"39382:>>von Wissmann 1977, 37|39382:http://latin.packhum.org/loc/978/1/421/3424-3431>>Plin. HN (Mayhoff: PHI) 6.154.5"
39383,https://pleiades.stoa.org/places/39383,Meda,43.693538,13.615017,"39383:>>RE Suppl. 11 Zabida, cols. 1313|39383:http://www.trismegistos.org/place/43876>>TM GEO ID 43876"
39385,https://pleiades.stoa.org/places/39385,Mesala,45.440538,13.147317,"39385:>>von Wissmann 1976, 341 (n. 66)"
39386,https://pleiades.stoa.org/places/39386,Minaei,47.5,17.5,"39386:>>RE Suppl. 11 Uranios, cols. 1283|39386:>>Ptol. 6.7.23 |39386:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.155.5|39386:http://referenceworks.brillonline.com/entries/brill-s-new-pauly/minaei-e805100>>New Pauly, Minaei|39386:http://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0064%3Aalphabetic+letter%3DM%3Aentry+group%3D12%3Aentry%3Dminaei-geo>>Smith 1854 (Perseus), MINAEI|39386:name:minaei:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.155.5"
39387,https://pleiades.stoa.org/places/39387,Mosylon Emporion,48.605954,11.28743,39387:>>PME 10|39387:>>Ptol. 4.7.10
39388,https://pleiades.stoa.org/places/39388,Mosylon? Pr.,49.553262,11.446381,39388:>>Ptol. 4.7.10|39388:http://www.trismegistos.org/place/5800>>TM GEO ID 5800|39388:loc:location-of-raas-aantaara:http://www.openstreetmap.org/browse/node/1401886358>Node 1401886358>osm:node=1401886358
39389,https://pleiades.stoa.org/places/39389,Moundou,47.123147,11.00357,"39389:>>Desanges 1993, 16-17|39389:http://www.trismegistos.org/place/11219>>TM GEO ID 11219"
39394,https://pleiades.stoa.org/places/39394,Nascus,44.651994,16.558214,"39394:http://data.perseus.org/citations/urn:cts:latinLit:stoa0023.stoa001.perseus-lat1:23.6.47>>Amm. Marc. 23.6.47|39394:http://www.encquran.brill.nl/entries/brill-s-new-pauly/nascus-e817200>>New Pauly, Nascus|39394:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.154.6|39394:name:nascus:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.154.6"
39399,https://pleiades.stoa.org/places/39399,Notou Keras/Aromata Pr.,51.2836084,11.8330631,"39399:>>PME 12|39399:>>Desanges 1978, 83-84|39399:loc:location-of-notou-keras-aromata-pr:http://www.openstreetmap.org/browse/node/313930670>Node 313930670>OSM Cape Guardafui (313930670)"
39403,https://pleiades.stoa.org/places/39403,Opone,51.2760513,10.4160905,39403:loc:osm-location-of-modern-hafun-somalia:https://www.openstreetmap.org/browse/node/313778594>Node 313778594>osm:node=313778594
39404,https://pleiades.stoa.org/places/39404,Oreine (island),39.751392179273445,15.463690439377638,39404:loc:osm-location-of-modern-dessie:http://www.openstreetmap.org/browse/way/14046537>Way 14046537>osm:way=14046537
39405,https://pleiades.stoa.org/places/39405,Orneon Ins.,48.3870518,13.9317288,39405:>>PME 27|39405:loc:location-of-sikha-island:http://www.openstreetmap.org/browse/node/1217706330>Node 1217706330>osm:node=1217706330
39407,https://pleiades.stoa.org/places/39407,Phoda,43.53849,17.760701,"39407:>>RE Suppl. 11 Zamareni, cols. 1327"
39409,https://pleiades.stoa.org/places/39409,Ptolemais Theron,37.8854432,18.582600399999997,39409:loc:osm-location-of-modern-sawakin:https://www.openstreetmap.org/browse/node/288512635>Node 288512635>osm:node=288512635|39409:loc:osm-location-of-modern-hillat-agig:https://www.openstreetmap.org/browse/node/7730429913>Node 7730429913>osm:node=7730429913|39409:loc:osm-locations-of-modern-trinkitat:https://www.openstreetmap.org/browse/node/7730407162>Node 7730407162>osm:node=7730407162
39410,https://pleiades.stoa.org/places/39410,Pyraloi (islands),40.961111333333335,-2.216666666666667,39410:loc:imagery-location-of-lamu-island:http://toolserver.org/~geohack/geohack.php?pagename=Lamu_Island&params=2_17_S_40_52_E_region:KE_type:isle>>GeoHack - Lamu Island|39410:loc:imagery-location-of-manda-island:http://toolserver.org/~geohack/geohack.php?pagename=Manda_Island&params=2_16_S_40_58_E_region:KE_type:isle>>GeoHack - Manda Island|39410:loc:imagery-location-of-pate-island:http://toolserver.org/~geohack/geohack.php?pagename=Pate_Island&params=2_06_S_41_03_E_region:KE_type:isle>>GeoHack - Pate Island
39412,https://pleiades.stoa.org/places/39412,Raida,44.414857,14.316682,39412:>>Sprenger 1875.253
39414,https://pleiades.stoa.org/places/39414,Rhapta,39.62683097411678,-7.803032123712303,39414:loc:osm-location-of-mafia-archipelago:https://www.openstreetmap.org/browse/relation/6502523>Relation 6502523>osm:relation=6502523
39419,https://pleiades.stoa.org/places/39419,Sachalites Sinus,52.2093989,15.9270015,39419:loc:osm-location-of-ghubbat-al-qamar:https://www.openstreetmap.org/browse/node/1222092742>Node 1222092742>osm:node=1222092742
39423,https://pleiades.stoa.org/places/39423,Ẓafār,44.400794,14.211704,39423:loc:location-of-zafar-yemen:http://www.openstreetmap.org/browse/node/1223208428>Node 1223208428>osm:node=1223208428
39424,https://pleiades.stoa.org/places/39424,Saraka,43.925998,13.434482,"39424:>>RE Suppl. 11 Zabida, cols. 1313"
39428,https://pleiades.stoa.org/places/39428,Syagros? Pr.,52.223611,15.635278,39428:loc:location-of-ra2019s-fartak:http://www.openstreetmap.org/browse/node/1222517479>Node 1222517479>osm:node=1222517479
39430,https://pleiades.stoa.org/places/39430,Tamna,45.805079072391344,15.019981003216799,39430:loc:osm-location:https://www.openstreetmap.org/browse/relation/15789043>Relation 15789043>osm:relation=15789043
39431,https://pleiades.stoa.org/places/39431,Thialemath,50.52766,15.048659,39431:>>Sprenger 1875.109
39436,https://pleiades.stoa.org/places/39436,Troullas Ins.,48.46128809460384,13.981210596023923,39436:>>PME 27|39436:loc:osm-location-of-baraqa-island:http://www.openstreetmap.org/browse/way/13905407>Way 13905407>osm:way=13905407
39438,https://pleiades.stoa.org/places/39438,Za(a)bram,40.0769259647422,20.448572635676975,39438:loc:osm-location-of-al-lith:https://www.openstreetmap.org/browse/relation/12429525>Relation 12429525>osm:relation=12429525
39439,https://pleiades.stoa.org/places/39439,Zabida,43.315773,14.1952705,"39439:>>RE Suppl. 11 Uranios, cols. 1278|39439:loc:osm-location-of-zabid:https://www.openstreetmap.org/browse/node/1223287348>Node 1223287348>osm:node=1223287348"
39441,https://pleiades.stoa.org/places/39441,Zenobiou (islands),55.93017363412318,17.48747684398752,39441:loc:osm-location-al-sauda:http://www.openstreetmap.org/browse/way/13901842>Way 13901842>osm:way=13901842|39441:loc:osm-location-al-qibiliya:http://www.openstreetmap.org/browse/way/13901939>Way 13901939>osm:way=13901939|39441:loc:osm-location-haski:http://www.openstreetmap.org/browse/way/13901894>Way 13901894>osm:way=13901894
40017,https://pleiades.stoa.org/places/40017,Aelamitae,,,40017:name:aelamitae:http://latin.packhum.org/loc/978/1/421/3424-3431#421>>Plin. HN (Mayhoff: PHI) 6.155.5
40020,https://pleiades.stoa.org/places/40020,Agmanisphe/Atmanisphe/Atmanisti,,,40020:>>Sprenger 1875.93
40022,https://pleiades.stoa.org/places/40022,Aiathuris,,,"40022:>>RE Suppl. 11 Zamareni, cols. 1323|40022:http://latin.packhum.org/loc/978/1/0#421>>Plin. HN 6.158.7"
40023,https://pleiades.stoa.org/places/40023,Aigialos Megas,,,40023:>>Ptol. 6.7.10
40024,https://pleiades.stoa.org/places/40024,Aigialos Mikros,,,"40024:>>Casson 1989, 137"
40025,https://pleiades.stoa.org/places/40025,Aigra/Egra,,,40025:>>Ptol. 6.7.29
40026,https://pleiades.stoa.org/places/40026,Aithiopes Anthropophagoi,,,40026:>>Ptol. 4.8.2
40027,https://pleiades.stoa.org/places/40027,Aithiopes Athakai,,,40027:>>Ptol. 4.8.2
40028,https://pleiades.stoa.org/places/40028,Aithiopes Ichthyophagoi,,,40028:>>Ptol. 4.5.12
40029,https://pleiades.stoa.org/places/40029,Aithiopes Rhapsioi,,,40029:>>Ptol. 4.8.2
