created,description,details,provenance,title,uri,id,place_id,name_type,language_tag,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,association_certainty,transcription_accuracy,transcription_completeness,year_after_which,year_before_which
2010-09-24T20:01:50Z,,,Barrington Atlas: BAtlas 28 C4 Baniurae?,Banioubai,https://pleiades.stoa.org/places/275600/banioubai,banioubai,275600,geographic,la,,Banioubai,,,certain,accurate,complete,-330,300
2010-09-24T20:01:51Z,,,Barrington Atlas: BAtlas 28 C4 Baniurae?,Boniuricis,https://pleiades.stoa.org/places/275600/boniuricis,boniuricis,275600,geographic,,,Boniuricis,,,certain,accurate,complete,-330,300
2010-09-24T20:03:41Z,,,Barrington Atlas: BAtlas 28 A5 Salenses,Salenses,https://pleiades.stoa.org/places/275698/salenses,salenses,275698,geographic,,,Salenses,,,certain,accurate,complete,-30,300
2010-09-24T20:03:41Z,,,Barrington Atlas: BAtlas 28 A5 Salenses,Salinsai,https://pleiades.stoa.org/places/275698/salinsai,salinsai,275698,geographic,,,Salinsai,,,certain,accurate,complete,-30,300
2025-01-06T15:04:07Z,,,Barrington Atlas: BAtlas 28 D2 Heras? Ins.,Heras,https://pleiades.stoa.org/places/275640/heras,heras,275640,geographic,grc,Ἥρας,Heras,,,less-certain,accurate,complete,-330,300
2010-09-24T20:01:53Z,,,Barrington Atlas: BAtlas 28 D6 Baquates,Baquates,https://pleiades.stoa.org/places/275601/baquates,baquates,275601,geographic,,,Baquates,,,certain,accurate,complete,-30,300
2010-09-24T20:01:53Z,,,Barrington Atlas: BAtlas 28 D6 Baquates,Bakouatai,https://pleiades.stoa.org/places/275601/bakouatai,bakouatai,275601,geographic,,,Bakouatai,,,certain,accurate,complete,-30,300
2010-09-24T20:01:53Z,,,Barrington Atlas: BAtlas 28 D6 Baquates,Ouakouatai,https://pleiades.stoa.org/places/275601/ouakouatai,ouakouatai,275601,geographic,,,Ouakouatai,,,certain,accurate,complete,-30,300
2010-09-24T20:02:06Z,,,Barrington Atlas: BAtlas 28 D1/D2 Columnae Herculis,Columnae Herculis,https://pleiades.stoa.org/places/275614/columnae-herculis,columnae-herculis,275614,geographic,la,,Columnae Herculis,,,certain,accurate,complete,-750,300
2010-09-24T20:01:55Z,,,Barrington Atlas: BAtlas 28 D2 Barbari Pr.,Barbari Pr.,https://pleiades.stoa.org/places/275602/Barbari-Pr,Barbari-Pr,275602,geographic,,,Barbari Pr.,,,certain,accurate,complete,-30,640
2010-09-24T20:03:18Z,,,Barrington Atlas: BAtlas 28 C2 Metagonitai,Metagonitai,https://pleiades.stoa.org/places/275679/metagonitai,metagonitai,275679,ethnic,,,Metagonitai,,,certain,accurate,complete,-30,300
2022-11-12T14:59:56Z,,,Barrington Atlas: BAtlas 28 A5 Sala,Sala,https://pleiades.stoa.org/places/275696/sala,sala,275696,geographic,la,Sala,Sala,,,certain,accurate,complete,-330,640
2011-11-22T03:35:42Z,,,Barrington Atlas: BAtlas 28 A5 Sala,Rabat,https://pleiades.stoa.org/places/275696/rabat,rabat,275696,associated_modern,en,Rabat,Rabat,,,certain,accurate,complete,1700,2100
2023-03-12T10:38:20Z,,,Pleiades,Chellah,https://pleiades.stoa.org/places/275696/chellah,chellah,275696,associated_modern,ar,شالة,Chellah,Shalla,,certain,accurate,complete,1700,2100
2023-03-12T10:40:39Z,,,Pleiades,er-Ribât,https://pleiades.stoa.org/places/275696/er-ribat,er-ribat,275696,associated_modern,ar,الرِّبَاط,er-Ribât,,,certain,accurate,complete,2000,2099
2026-05-17T18:19:52Z,,,Pleiades,Lalla Ghannama,https://pleiades.stoa.org/places/275663/lalla-ghannama,lalla-ghannama,275663,geographic,en,Lalla Ghannama,Lalla Ghannama,,,certain,accurate,complete,1900,1999
2010-09-24T20:03:12Z,,,Barrington Atlas: BAtlas 28 D4 Maurusii,Maurusii,https://pleiades.stoa.org/places/275674/maurusii,maurusii,275674,geographic,,,Maurusii,,,certain,accurate,complete,-30,640
2010-09-24T20:03:13Z,,,Barrington Atlas: BAtlas 28 D4 Maurusii,Mauri,https://pleiades.stoa.org/places/275674/mauri,mauri,275674,geographic,,,Mauri,,,certain,accurate,complete,-30,640
2010-09-24T20:03:13Z,,,Barrington Atlas: BAtlas 28 D4 Maurusii,Maurensioi,https://pleiades.stoa.org/places/275674/maurensioi,maurensioi,275674,geographic,,,Maurensioi,,,certain,accurate,complete,-30,640
2010-09-24T20:02:32Z,Toponym used by Strabo,,Barrington Atlas: BAtlas 28 D1 Heras? Ins.,Heras,https://pleiades.stoa.org/places/275639/heras,heras,275639,geographic,grc,Ἥρας,Heras,,,less-certain,accurate,complete,-330,300
2010-09-24T20:03:40Z,,,Barrington Atlas: BAtlas 28 A5 Salat fl.,Salat,https://pleiades.stoa.org/places/275697/salat,salat,275697,geographic,la,Salat,Salat,,,certain,accurate,complete,-30,300
2014-05-25T20:02:59Z,,,Pleiades,Bou Regreg,https://pleiades.stoa.org/places/275697/name.2014-05-25.1356724841,name.2014-05-25.1356724841,275697,geographic,en,,Bou Regreg,,,certain,accurate,complete,1700,2100
2024-05-05T16:48:00Z,,,Barrington Atlas: BAtlas 28 C2 Cottae?,Cottae,https://pleiades.stoa.org/places/275615/cottae,cottae,275615,geographic,la,Cottae,Cottae,,,less-certain,accurate,complete,-330,300
2010-09-24T20:02:08Z,,,Barrington Atlas: BAtlas 28 C2 Cottae?,Kotes,https://pleiades.stoa.org/places/275615/kotes,kotes,275615,geographic,,,Kotes,,,certain,accurate,complete,-330,300
2010-09-24T20:02:08Z,,,Barrington Atlas: BAtlas 28 C2 Cottae?,Gytte,https://pleiades.stoa.org/places/275615/gytte,gytte,275615,geographic,,,Gytte,,,certain,accurate,complete,-330,300
2010-09-24T20:03:11Z,,,Barrington Atlas: BAtlas 28 C3 Mauretania Tingitana,Mauretania Tingitana,https://pleiades.stoa.org/places/275673/mauretania-tingitana,mauretania-tingitana,275673,geographic,,,Mauretania Tingitana,,,certain,accurate,complete,-30,640
2010-09-24T20:02:17Z,,,Barrington Atlas: BAtlas 28 B2 Ermaia Akra,Ermaia Akra,https://pleiades.stoa.org/places/275624/ermaia-akra,ermaia-akra,275624,geographic,,,Ermaia Akra,,,certain,accurate,complete,-330,300
2010-09-24T20:02:58Z,,,Barrington Atlas: BAtlas 28 D3 Laud fl.,Laud,https://pleiades.stoa.org/places/275665/laud,laud,275665,geographic,la,,Laud,,,certain,accurate,complete,-30,300
2010-09-24T20:02:24Z,,,Barrington Atlas: BAtlas 28 B4 Frigidae,Frigidae,https://pleiades.stoa.org/places/275629/frigidae,frigidae,275629,geographic,,,Frigidae,,,certain,accurate,complete,-30,300
2010-09-24T20:02:24Z,,,Barrington Atlas: BAtlas 28 B4 Frigidae,Friglas,https://pleiades.stoa.org/places/275629/friglas,friglas,275629,geographic,,,Friglas,,,less-certain,accurate,complete,300,640
2025-09-08T14:27:35Z,,,Barrington Atlas: BAtlas 28 C2 Cephisis? L.,Cephisis lacus,https://pleiades.stoa.org/places/275613/Cephisis-L,Cephisis-L,275613,geographic,la,lacus Cephisis,Cephisis lacus,,,less-certain,accurate,complete,-550,300
2010-09-24T20:03:09Z,,,Barrington Atlas: BAtlas 28 C3 Masikes,Masikes,https://pleiades.stoa.org/places/275672/masikes,masikes,275672,ethnic,,,Masikes,,,certain,accurate,complete,-330,300
2013-09-09T22:12:40Z,"A place name from the TAVO Index (Vol. 2, p. 1213)",GANE OBJECT 44637,TAVO Index,Oylum,https://pleiades.stoa.org/places/275382665/oylum,oylum,275382665,geographic,tr,,Oylum,Oylum Hüyük,Oylum Höyük,certain,accurate,complete,-5500,-1212
2015-03-03T15:09:47Z,,,Pleiades,Oylum Hoyuk,https://pleiades.stoa.org/places/275382665/oylum-hoyuk,oylum-hoyuk,275382665,geographic,tr,Oylum Höyük,Oylum Hoyuk,,,certain,accurate,complete,1700,2100
2022-07-14T22:47:16Z,,,Barrington Atlas: BAtlas 28 C3 Ad Novas?,Ad Novas,https://pleiades.stoa.org/places/275580/ad-novas,ad-novas,275580,geographic,la,Ad Novas,Ad Novas,,,certain,accurate,complete,-30,640
2010-09-24T20:01:47Z,,,Barrington Atlas: BAtlas 28 A6 Autololes/Autoteles,Autololes,https://pleiades.stoa.org/places/275596/autololes,autololes,275596,ethnic,la,Autololes,Autololes,,,certain,accurate,complete,-30,640
2010-09-24T20:01:47Z,,,Barrington Atlas: BAtlas 28 A6 Autololes/Autoteles,Autoteles,https://pleiades.stoa.org/places/275596/autoteles,autoteles,275596,geographic,,,Autoteles,,,certain,accurate,complete,-30,640
2010-09-24T20:01:24Z,,,Barrington Atlas: BAtlas 28 C2 Ad Mercuri?,Ad Mercuri,https://pleiades.stoa.org/places/275579/ad-mercuri,ad-mercuri,275579,geographic,,,Ad Mercuri,,,less-certain,accurate,complete,-30,300
2010-09-24T20:01:40Z,,,Barrington Atlas: BAtlas 28 D2 Aquila Maior Pr.,Aquila Maior Pr.,https://pleiades.stoa.org/places/275591/Aquila-Maior-Pr,Aquila-Maior-Pr,275591,geographic,,,Aquila Maior Pr.,,,certain,accurate,complete,-30,640
2010-09-24T20:01:38Z,,,Barrington Atlas: BAtlas 28 C5 Aquae Dacicae,Aquae Dacicae,https://pleiades.stoa.org/places/275590/aquae-dacicae,aquae-dacicae,275590,geographic,,,Aquae Dacicae,,,certain,accurate,complete,-30,300
2010-09-24T20:01:41Z,,,Barrington Atlas: BAtlas 28 D2 Aquila Minor Pr.,Aquila Minor Pr.,https://pleiades.stoa.org/places/275592/Aquila-Minor-Pr,Aquila-Minor-Pr,275592,geographic,,,Aquila Minor Pr.,,,certain,accurate,complete,-30,640
2010-09-24T20:01:49Z,,,Barrington Atlas: BAtlas 28 B4 Banasa,Banasa,https://pleiades.stoa.org/places/275599/banasa,banasa,275599,geographic,,,Banasa,,,certain,accurate,complete,-550,300
2010-09-24T20:01:49Z,,,Barrington Atlas: BAtlas 28 B4 Banasa,Col. Iulia Valentia Banasa,https://pleiades.stoa.org/places/275599/col-iulia-valentia-banasa,col-iulia-valentia-banasa,275599,geographic,,,Col. Iulia Valentia Banasa,,,certain,accurate,complete,-550,300
2010-09-24T20:01:21Z,,,Barrington Atlas: BAtlas 28 D2 Abila M.,Abila M.,https://pleiades.stoa.org/places/275577/Abila-M,Abila-M,275577,geographic,,,Abila M.,,,certain,accurate,complete,-550,640
2012-09-26T20:28:50Z,,,Pleiades,Monte Hacho,https://pleiades.stoa.org/places/275577/name.2012-09-26.2906561357,name.2012-09-26.2906561357,275577,geographic,es,Monte Hacho,Monte Hacho,,,certain,accurate,complete,1700,2100
2012-09-26T20:29:53Z,,,Pleiades,Abilyx,https://pleiades.stoa.org/places/275577/abilyx,abilyx,275577,geographic,grc-Latn,Ἀβίλυχ,Abilyx,,,certain,accurate,complete,-550,300
2024-09-22T23:43:22Z,,,Pleiades,Talati de Dalt,https://pleiades.stoa.org/places/269068128/talati-de-dalt,talati-de-dalt,269068128,geographic,es,Talatí de Dalt,Talati de Dalt,,,certain,accurate,complete,2000,2099
2021-07-29T16:06:46Z,,,Pleiades,Kleinkastell Werthausen,https://pleiades.stoa.org/places/269031532/kleinkastell-werthausen,kleinkastell-werthausen,269031532,geographic,de,Kleinkastell Werthausen,Kleinkastell Werthausen,,,certain,accurate,complete,1700,2100
2013-04-21T06:04:34Z,Greek name for Azeia,,Pleiades,Azeia,https://pleiades.stoa.org/places/269449175/azeia,azeia,269449175,geographic,grc,Ἄζεια,Azeia,,,certain,accurate,reconstructable,300,1450
2013-08-22T10:50:39Z,"A place name from the TAVO Index (Vol. 3, p. 1625)",GANE OBJECT 59791,TAVO Index,Tall Mūzān,https://pleiades.stoa.org/places/260976011/tall-muzan,tall-muzan,260976011,geographic,arb,,Tall Mūzān,Tall Muzan,Tell Muzan,certain,accurate,complete,-2950,-1600
2013-08-22T10:51:04Z,"A place name from the TAVO Index (Vol. 3, p. 1743)",GANE OBJECT 64204,TAVO Index,Urkiš,https://pleiades.stoa.org/places/260976011/urkis,urkis,260976011,geographic,akk,,Urkiš,Urkish,Urkesh,certain,accurate,complete,-1750,-1450
2015-08-01T15:43:28Z,Greek name used by Josephus,,Pleiades,Bethela,https://pleiades.stoa.org/places/260940008/bethela,bethela,260940008,geographic,grc,Βήθηλά,Bethela,,,certain,accurate,complete,-30,640
2015-08-01T15:47:11Z,Greek name used by Josephus and present in the majority of manuscripts.,,Pleiades,Bethega,https://pleiades.stoa.org/places/260940008/bethega,bethega,260940008,geographic,grc,Βήθηγά,Bethega,,,certain,accurate,complete,-30,640
2010-11-09T19:29:43Z,,,Barrington Atlas: BAtlas 26 Tema/Thema,Tema,https://pleiades.stoa.org/places/260648/tema,tema,260648,geographic,,,Tema,,,certain,accurate,complete,-30,640
2010-11-09T19:29:44Z,,,Barrington Atlas: BAtlas 26 Tema/Thema,Thema,https://pleiades.stoa.org/places/260648/thema,thema,260648,geographic,,,Thema,,,certain,accurate,complete,-30,640
2010-11-09T19:29:57Z,,,Barrington Atlas: BAtlas 26 Xera,Xera,https://pleiades.stoa.org/places/260664/xera,xera,260664,geographic,,,Xera,,,certain,accurate,complete,-750,-330
2010-11-09T19:29:24Z,,,Barrington Atlas: BAtlas 26 Samariense Metallum,Samariense Metallum,https://pleiades.stoa.org/places/260633/samariense-metallum,samariense-metallum,260633,geographic,,,Samariense Metallum,,,certain,accurate,complete,-30,300
2010-11-09T19:28:59Z,,,Barrington Atlas: BAtlas 26 Moron,Moron,https://pleiades.stoa.org/places/260605/moron,moron,260605,geographic,,,Moron,,,certain,accurate,complete,-330,300
2010-11-09T19:29:47Z,,,Barrington Atlas: BAtlas 26 Trite,Trite,https://pleiades.stoa.org/places/260652/trite,trite,260652,geographic,,,Trite,,,certain,accurate,complete,300,640
2010-11-09T19:29:20Z,,,Barrington Atlas: BAtlas 26 Sacrana,Sacrana,https://pleiades.stoa.org/places/260629/sacrana,sacrana,260629,geographic,,,Sacrana,,,certain,accurate,complete,-30,300
2010-11-09T19:29:19Z,,,Barrington Atlas: BAtlas 26 Sabesola,Sabesola,https://pleiades.stoa.org/places/260628/sabesola,sabesola,260628,geographic,,,Sabesola,,,certain,accurate,complete,300,640
2010-11-09T19:29:39Z,,,Barrington Atlas: BAtlas 26 Talabrica/Talabriga?/Talabara?,Talabrica,https://pleiades.stoa.org/places/260645/talabrica,talabrica,260645,geographic,la,,Talabrica,,,certain,accurate,complete,-30,640
2010-11-09T19:29:40Z,,,Barrington Atlas: BAtlas 26 Talabrica/Talabriga?/Talabara?,Talabriga,https://pleiades.stoa.org/places/260645/talabriga,talabriga,260645,geographic,,,Talabriga,,,less-certain,accurate,complete,-30,640
2010-11-09T19:29:40Z,,,Barrington Atlas: BAtlas 26 Talabrica/Talabriga?/Talabara?,Talabara,https://pleiades.stoa.org/places/260645/talabara,talabara,260645,geographic,,,Talabara,,,less-certain,accurate,complete,-30,640
2010-11-09T19:29:48Z,,,Barrington Atlas: BAtlas 26 Tucci Vetus,Tucci Vetus,https://pleiades.stoa.org/places/260653/tucci-vetus,tucci-vetus,260653,geographic,,,Tucci Vetus,,,certain,accurate,complete,-30,300
2010-11-09T19:28:58Z,,,Barrington Atlas: BAtlas 26 Montobrica/Montobriga/Mundobriga,Montobrica,https://pleiades.stoa.org/places/260604/montobrica,montobrica,260604,geographic,,,Montobrica,,,certain,accurate,complete,300,640
2010-11-09T19:28:58Z,,,Barrington Atlas: BAtlas 26 Montobrica/Montobriga/Mundobriga,Montobriga,https://pleiades.stoa.org/places/260604/montobriga,montobriga,260604,geographic,,,Montobriga,,,certain,accurate,complete,300,640
2010-11-09T19:28:58Z,,,Barrington Atlas: BAtlas 26 Montobrica/Montobriga/Mundobriga,Mundobriga,https://pleiades.stoa.org/places/260604/mundobriga,mundobriga,260604,geographic,,,Mundobriga,,,certain,accurate,complete,300,640
2010-11-09T19:29:17Z,,,Barrington Atlas: BAtlas 26 Pyrgoi Leukoi,Pyrgoi Leukoi,https://pleiades.stoa.org/places/260624/pyrgoi-leukoi,pyrgoi-leukoi,260624,geographic,,,Pyrgoi Leukoi,,,certain,accurate,complete,-330,300
2010-11-09T19:29:23Z,,,Barrington Atlas: BAtlas 26 Salmyka,Salmyka,https://pleiades.stoa.org/places/260632/salmyka,salmyka,260632,geographic,,,Salmyka,,,certain,accurate,complete,-550,-30
2010-11-09T19:29:03Z,,,Barrington Atlas: BAtlas 26 Municipium Flavium (...)ipa,Municipium Flavium (...)ipa,https://pleiades.stoa.org/places/260608/municipium-flavium-ipa,municipium-flavium-ipa,260608,geographic,,,Municipium Flavium (...)ipa,,,certain,accurate,reconstructable,-30,300
2010-11-09T19:28:56Z,,,Barrington Atlas: BAtlas 26 Meribriga/Merobriga,Meribriga,https://pleiades.stoa.org/places/260603/meribriga,meribriga,260603,geographic,,,Meribriga,,,certain,accurate,complete,-30,300
2010-11-09T19:28:57Z,,,Barrington Atlas: BAtlas 26 Meribriga/Merobriga,Merobriga,https://pleiades.stoa.org/places/260603/merobriga,merobriga,260603,geographic,,,Merobriga,,,certain,accurate,complete,-30,300
2010-11-09T19:29:50Z,,,Barrington Atlas: BAtlas 26 Turdetum/Turta,Turdetum,https://pleiades.stoa.org/places/260654/turdetum,turdetum,260654,geographic,,,Turdetum,,,certain,accurate,complete,-330,-30
2010-11-09T19:29:50Z,,,Barrington Atlas: BAtlas 26 Turdetum/Turta,Turta,https://pleiades.stoa.org/places/260654/turta,turta,260654,geographic,,,Turta,,,certain,accurate,complete,-330,-30
2010-11-09T19:29:37Z,,,Barrington Atlas: BAtlas 26 Statio Sacra,Statio Sacra,https://pleiades.stoa.org/places/260642/statio-sacra,statio-sacra,260642,geographic,,,Statio Sacra,,,certain,accurate,complete,300,640
2010-11-09T19:29:07Z,,,Barrington Atlas: BAtlas 26 Osca,Osca,https://pleiades.stoa.org/places/260615/osca,osca,260615,geographic,,,Osca,,,certain,accurate,complete,-30,300
